house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
101200,17,613,3502,655,1763,2.9625,-121.66,39.66,173637.024853775,693543.341016918,871037.216550848,220131.350496792,259268.819843558
85500,41,244,1359,264,786,2.5208,-117.32,34.08,74159.5288438834,85138.8771082753,152414.787035815,616677.3671593,548980.297561778
88100,44,490,1986,573,1044,1.7328,-121.47,38.56,54651.689127615,578534.9003159,757349.862056485,121249.347726096,141122.003990827
96800,8,652,3294,667,2277,2.6417,-120.77,37.64,80853.9359359819,459301.690817559,638141.129258151,146902.483580634,104711.423871579
97200,44,455,2261,555,1348,1.9125,-118.29,33.98,16534.7598419444,9096.11371742339,175377.632553534,563068.13908608,495065.554609252
90400,41,474,1768,475,1721,1.303,-118.25,34,20548.7285459586,5837.36811196574,174985.220599557,563772.030306697,495754.709675864
95000,41,230,1045,233,632,2.3583,-121.01,37.37,88724.1087547804,445458.889119888,624846.549165293,133070.321858866,78145.3735000413
84000,46,244,1308,276,576,3.1875,-117.32,34.08,74159.5288438834,85138.8771082753,152414.787035815,616677.3671593,548980.297561778
83800,14,247,1204,227,633,3.925,-119.34,36.32,172186.290336305,271126.662654919,447705.297191453,318416.696874677,253727.974101914
103100,19,355,1393,367,915,1.1957,-121.42,37.74,36323.1889765372,499930.519164388,679337.590270708,88985.2935901807,61341.5116484779
86200,24,879,4119,865,1294,2.4123,-119.07,35.35,114586.820096849,162878.722330633,341656.063113707,403396.080148239,335636.979952448
85100,38,259,992,279,732,1.6196,-122.17,37.75,5007.69056631056,542219.12251888,721075.876027276,23123.8258146867,52161.5776504943
82400,27,1549,7212,1606,4828,2.214,-121.44,38.51,50072.338235182,572424.958930587,751255.152282404,119219.571193717,136511.658179847
85500,38,537,3148,568,1378,2.8788,-119.65,36.35,152475.272242098,285660.69737805,463940.94931061,293194.871124432,227693.175398322
102300,22,387,2001,387,1520,3.148,-121.03,37.64,63485.562850884,471348.012464186,650581.255081919,124170.177504512,83335.026332255
96300,23,235,1152,273,1077,2.5,-116.2,33.63,114203.505342144,194495.854567853,135410.882334783,726955.80861431,659678.792263835
104200,25,278,1758,357,689,2.675,-120.01,38.92,163173.589413326,563799.037238411,736038.568649822,246612.731141334,241176.520992139
97500,18,656,4872,1110,955,2.2439,-116.44,33.77,108869.862768714,169376.172986447,135053.015911144,699994.022200053,632677.345453841
94500,22,636,3480,673,1541,2.75,-118.3,37.17,300672.025830365,346717.006700978,506040.445504063,370687.291221776,318524.841179648
98500,46,304,1425,317,1140,3.375,-118.3,33.97,15095.2379512827,10514.7593982304,175051.023902346,563321.631722552,495324.963665469
87500,37,683,2667,671,2865,0.6831,-118.23,33.95,18170.6930162479,11437.7761755439,169399.958603691,569194.137665894,501183.87785391
87500,40,270,975,270,1068,0.9889,-118.25,33.93,15417.3273258818,13604.3834189755,168717.741350601,569695.372707367,501695.880405915
85700,18,77,453,117,152,1.3523,-120.74,39.39,163239.408041371,633786.897957567,808689.331259997,232159.131770667,249586.448823521
93800,37,290,1486,296,977,3.5074,-119.4,36.59,187006.663062529,301048.987606739,476956.303685758,299058.749742258,236492.836648407
89500,25,303,1612,313,837,2.963,-121.61,39.77,186425.882372086,702560.096828409,879723.569861041,233085.688137746,271822.282784299
81600,16,563,2801,614,1695,1.9,-122.35,40.56,151731.668167988,809403.777229518,987023.925563657,309871.40296334,360719.781055692
104200,11,642,2242,699,1203,2.3464,-122.71,38.35,24294.4607526408,623505.78395474,802521.229862353,68541.4471730751,133686.183070219
102100,12,574,1984,614,1071,1.2532,-118.14,34.7,83014.1249732687,72653.9795333385,238493.992772833,514632.266925335,446931.146236799
85900,52,369,1532,408,782,1.8911,-121.47,38.56,54651.689127615,578534.9003159,757349.862056485,121249.347726096,141122.003990827
83700,17,184,934,284,452,1.9875,-116.26,33.07,52535.7569660442,213799.353208395,92898.4575335509,765344.502156481,697524.809614266
98500,29,309,2049,330,787,3.7414,-121.5,38.5,47547.9710626924,574183.503951697,753118.85889018106,114678.938230484,133999.479854806
86400,10,493,2522,533,1335,3.2639,-120.37,36.13,90380.0475487775,301319.70387537,480307.936107608,258764.58302442,190753.072517655
100800,29,309,1871,315,1066,4.5714,-119.78,36.27,137873.497617228,283394.002406095,462336.164490948,288717.783321506,222319.244004928
95800,27,484,1342,547,844,1.1194,-117.37,33.98,62508.5852124507,80924.3303729728,141912.615785004,621034.438061598,553219.366694256
99800,26,290,1708,299,911,4.0227,-121.47,38.72,72017.4530867738,593864.088386612,772460.840611682,134581.810229667,158347.145934032
90600,52,158,530,177,325,1.1875,-121,37.64,65318.3355742411,469914.241883736,649114.219307626,126790.586791555,85760.321873173
88900,32,201,964,198,623,3.0917,-120.86,37.76,67007.0879673576,474817.531873903,653653.024216888,138124.879268777,102577.865236403
90000,34,222,1422,237,716,2.975,-119.89,36.64,160477.166768729,324166.616599054,502608.37619480997,257962.317293414,193981.585729401
100400,47,185,998,211,597,3.1587,-122.17,37.75,5007.69056631056,542219.12251888,721075.876027276,23123.8258146867,52161.5776504943
95300,35,505,2691,542,1409,3.016,-121.96,38.02,7765.99886523711,553342.684520065,732693.883108575,49584.0341785017,76343.0019581742
102600,17,514,2748,556,1174,3.066,-121.71,39.71,177771.928657974,700441.730497275,877974.398195965,224179.111558342,264514.038946797
99200,42,341,1743,388,889,2.3241,-122.24,38.11,5003.30222719198,576543.569145528,755767.882358567,40957.5383939737,91369.4700512073
94400,28,554,2608,576,1719,2.1186,-121.22,37.8,39076.4339829314,495395.008247085,674680.529470952,106483.382545057,78654.7815557899
91700,14,317,1740,391,850,2.5812,-117.66,35.6,192188.313488464,180160.343160504,323982.704480457,489231.539660978,424817.512918185
90000,38,56,180,43,246,2.85,-118.25,33.93,15417.3273258818,13604.3834189755,168717.741350601,569695.372707367,501695.880405915
83500,42,123,541,154,380,2.3456,-122.18,37.74,3817.06338467697,541979.749092481,720804.600762256,22412.7373763428,51608.9551034855
84300,25,640,3214,682,2319,2.0385,-120.76,37.65,80946.7300714607,459815.694469409,638619.476606201,147659.846490647,105902.330355598
81300,17,968,5121,1017,1470,2.9706,-122,37.4,10700.2413152676,503441.069421231,681898.894454591,56333.3447571489,11867.5074409585
103600,29,1124,4174,1195,3675,1.8112,-117.1,32.69,5733.36246635121,184992.656395542,6392.19358843793,744049.244599251,676070.980768658
103900,43,280,1378,280,708,2.3542,-121.48,38.53,51204.356373662,576126.423696366,754995.285312783,118262.902362638,137674.960640336
94900,48,304,1379,327,696,2.1167,-118.14,34.69,81999.4789587934,71551.8321735675,237467.711338616,515389.281457601,447676.74945212
91200,29,603,3197,632,1722,3.0432,-116.97,33.94,85190.0753710652,118080.10284935,137284.613201548,650917.269358233,583347.091731931
91000,17,571,3391,623,1529,3.4028,-120.54,40.29,262534.355671328,722755.422549885,894530.437022113,323951.252244319,348803.876822312
101600,26,124,695,126,319,3.2788,-122.33,40.48,148944.798718756,800756.181438147,978455.464355985,301023.357736554,351691.513869411
86400,29,360,2321,367,1173,4.0375,-115.57,32.78,19570.4084221017,285629.022744827,148970.925712581,833981.950301748,766342.100784398
85100,39,292,1322,283,642,2.4519,-124.16,40.6,11863.5816579848,896023.135564883,1075428.95120047,347750.71674696,412488.172896235
101200,32,661,3179,662,1878,3.1375,-117.38,34.11,73910.7845630162,79800.9853202512,156360.757044695,610368.050453695,542655.665560892
94300,50,380,1587,448,877,2.0833,-121.48,38.56,54441.3825846288,578982.51912695,757813.726047563,120645.092725588,140894.092645266
86300,16,340,1795,362,1642,2.5363,-120.85,37.07,88476.5717997415,410057.201828637,589467.284458883,160082.506139131,96979.1140605135
88900,15,195,1387,236,638,5.5842,-119.85,36.82,173057.614957767,340418.445887181,518204.698023312,251756.006897836,190086.563303165
101100,47,554,2212,533,1903,1.9853,-118.3,33.99,16971.7044439144,8650.33989457829,176820.607002483,561623.743086615,493621.106402947
103600,33,389,1817,441,1220,2.5382,-122.34,37.96,3984.6961482758,569583.275011574,748526.740576521,22183.5873789345,79818.2503872858
85100,43,560,2976,599,1181,2.2621000000000002,-121.84,39.74,166864.690666674,708540.821848159,886333.348352206,224542.612462969,267410.185621878
87500,15,253,868,244,1133,2.0995,-120.44,34.93,20443.2914474003,223696.428102023,390297.876310766,363026.911873081,297599.352280763
101600,22,511,2101,514,1304,2.8348,-121.31,38.01,19539.2411185764,519246.925495146,698449.613203684,101835.005276355,90876.1863970607
92900,16,793,3154,860,1837,1.9805,-121.34,38.66,68728.4117013944,582477.506027677,760904.84280151,137096.41791345,155046.367929109
83300,29,205,1476,220,902,2.6726,-119.19,35.64,141059.659157309,196537.041373613,374896.487216511,373846.668018214,306466.492647029
83000,21,660,2990,691,2108,2.0135,-116.96,33.79,72353.0416051256,121981.256586916,120907.2539829,662963.915621682,595256.783219344
98000,34,221,987,248,902,2.3365,-118.27,33.95,15256.4661889064,11623.9912970392,171604.566503241,566805.900853131,498806.324700644
86500,15,321,1927,427,810,1.6369,-122.87,39.13,69695.4619881594,699332.852784006,878738.409480183,155546.963259066,217017.753454546
94200,38,254,1214,244,632,2.8438,-122.04,38.25,14081.8854611387,577846.840312083,757247.81603589,63063.0430195486,102506.706714971
90500,13,671,3963,812,1905,2.2278,-119.12,36.69,213004.273639262,303873.154574476,476787.898393703,316944.138690303,256451.707313369
97700,41,414,1613,445,1481,2.4028,-122.17,37.74,4676.87904879678,541391.562921819,720231.644664053,23279.7552433724,51182.436942432
90800,36,371,1953,492,999,2.0043,-121.33,37.97,19599.1755804146,516485.159174517,695740.38132974,99093.3131605122,86225.602224173
97900,26,370,1633,380,890,1.9741,-124.1,41.04,8287.888053047,932365.124179021,1111629.68802348,390417.895044954,453674.656793104
89700,19,905,4896,1083,2150,3.3398,-121.7,38.1,3204.60666916575,546768.252648559,726166.263239842,73670.1051188006,86689.5946462488
84500,4,135,923,166,352,4.5724,-117.98,35.1,129667.134778569,118980.899328763,275675.363752507,496857.247012297,430067.213412971
94300,29,470,2358,493,1071,2.925,-121.42,38.54,53795.3405494353,574398.240605483,753155.357090685,122774.264234913,140212.919724814
85700,11,1072,5897,1138,2728,4.15,-117.66,35.62,194222.917115154,182284.054349107,326183.540284454,488089.360895867,423769.075100221
100000,21,603,2127,658,1812,1.6896,-117.11,32.75,9761.17596056284,179002.012707612,6111.49659185151,738288.303556993,670297.133342222
97300,38,499,1819,497,2110,1.6027,-118.28,33.97,16215.3517767935,9737.56434403141,173934.62440027,564512.607220568,496510.073818445
92800,47,269,1303,278,694,2.5969,-122.23,38.1,3594.49589479047,575129.139510204,754353.098047434,40322.3715518923,90029.4515782466
93800,46,40,176,43,101,2.2361,-121.82,38.02,8106.35632129009,545842.402052962,725243.097521137,60212.1020015282,76385.9958737028
98500,13,806,3619,791,1759,2.765,-117.3,33.23,14556.1894175713,126453.104243597,58633.4098344169,686091.686195238,618057.431967075
91800,11,731,4686,851,2466,3.3333,-116.31,33.67,113093.496800888,183532.834338656,132403.399234969,716365.290484971,649040.551416025
99500,11,445,2510,460,1248,3.6161,-119.57,36.72,187110.602360236,320072.23242178,496664.665750227,279051.200558849,217271.750072444
101100,35,403,1940,384,1177,3.1389,-122.03,38.25,14062.8553454414,577318.424440059,756721.208324705,63543.5264201504,102399.719717852
89600,23,1018,3713,1078,2194,1.7451,-121.42,38.6,60123.6565536146,580147.480269716,758822.056237323,127468.083688277,146594.400687384
88300,34,144,796,180,673,2.0769,-118.24,33.94,16788.3544339964,12484.5804178852,169052.920924732,569443.086593008,501437.971386829
100000,40,48,198,41,151,4.5625,-121.48,39.05,108166.20380154,626302.004630664,804406.168570333,164320.362165284,194032.118969251
84800,40,244,1166,250,976,1.95,-117.37,33.97,61640.506339167,81046.9591858523,140811.347810022,621810.622268958,553988.148082985
88900,17,758,3425,827,2469,0.9393,-121.85,39.73,165937.08732081,707959.952352331,885791.348716709,223263.688583325,266284.767986758
84000,26,485,2636,468,1416,4.1917,-119.23,35.77,148131.33242207,211117.583592919,389211.700504064,361840.2292525,294740.076887214
92600,14,533,3167,551,1787,3.8125,-121.46,38.65,64580.8129721508,586701.033219937,765378.298407092,129188.360230483,151012.765891554
97200,21,366,1314,375,1505,2.319,-118.27,34.02,21259.6636880758,4327.62011749376,177866.766586373,560883.897556744,492866.432720881
101300,42,250,1206,304,1167,1.615,-118.28,33.96,15380.6623005321,10788.5815779827,173047.924434229,565361.272275245,497361.652503092
95400,5,423,2319,438,1283,3.6343,-119.32,36.22,167613.407999187,260151.374999924,437003.332075617,325858.782312808,260561.80327398
96200,36,180,838,210,722,2.4861,-117.56,33.88,43462.6882982875,65894.6376405615,134664.005024833,616542.151619263,548578.114974626
89400,22,409,2140,445,1441,2.4706,-120.86,37.49,85903.7034112533,449214.577956487,628394.200453833,141924.716187152,92840.1181675267
92400,19,366,5395,1220,981,2.6094,-116.85,34.26,118066.375997296,130302.940577814,174120.560391423,635910.862064162,568894.635605746
81300,33,196,1190,217,717,2.6302,-118.83,35.27,116475.325623897,145640.211485847,323003.933658496,425474.514001613,357858.268216914
88200,34,143,661,146,742,2.1734,-118.23,33.91,16104.5910372566,15866.0519157385,165830.776503031,572585.130386418,504585.717468005
103600,26,83,529,116,191,3.5,-120,38.92,163877.822456907,563549.705621951,735725.209823976,247359.65856853,241774.58028044
96600,29,310,2781,617,890,1.9906,-122.72,38.88,59219.6200798542,669426.413550611,848813.70808493,125536.4553428,186359.590166857
88900,22,170,984,176,451,3.25,-119.11,35.39,117163.62761409,168509.993269069,347344.797843183,397712.344960145,329967.576179669
88600,25,316,1491,348,1183,1.9583,-117.11,32.72,7768.51131434971,181721.47775071,4802.8023568204,740871.028444416,672887.486214174
84400,29,597,3415,631,1527,4.0125,-119.02,35.44,125571.070402533,169831.559782246,347937.942737273,400034.819107037,332478.95073009
92600,39,123,642,129,475,1.2083,-118.24,33.9,14863.0889308485,16931.1660301714,165506.396609165,572840.94115851,504847.600970163
96500,43,380,2382,431,874,3.5542,-119.8,36.78,176663.234589925,334484.232437265,512157.659744616,257705.081868735,195724.414619907
98300,43,306,1587,320,907,1.9821,-122.17,37.75,5007.69056631056,542219.12251888,721075.876027276,23123.8258146867,52161.5776504943
93900,33,671,3656,681,1698,3.1406,-121.35,37.97,18089.4049229431,517453.130788545,696725.936670859,97381.5971265254,85225.664090265
87500,15,334,1896,408,893,1.6948,-121.5,39.83,194457.706786851,704488.705430891,881222.635904783,242441.39671677,279472.887463563
96000,20,196,1075,214,529,3.1406,-124.16,40.95,3152.29716303573,927186.106245783,1106513.08620724,383132.222530653,446898.866235346
93600,39,562,2855,574,1217,3.2404,-121.44,38.54,53238.5009205942,575287.268376913,754078.489693526,121520.976962605,139704.102492734
90500,41,334,1171,334,1479,2.25,-117.65,34.06,54682.7691919183,54699.0883107858,156215.037269598,596435.631596133,528522.849125153
87100,25,569,2795,596,1650,3.0078,-117.31,34.17,82968.445667875,86949.9806926422,162295.918736385,610545.031626254,542948.202051903
96700,35,214,1149,277,909,1.7411,-118.23,33.93,17024.1079970919,13650.327431872,167610.115705532,570887.825030199,502882.76107517
104200,16,1265,5407,1467,2523,2.0471,-121.41,38.6,60389.6629961002,579709.292129986,758365.493619123,128075.613187419,146844.740339509
89900,17,1199,5273,1177,2446,1.9362,-121.85,39.77,166280.213177811,711889.040813293,889655.488061539,227595.691041816,270732.118346939
96200,21,488,1779,466,1327,1.6007,-117.07,32.59,7958.1186502078,195773.911020862,16376.6640665264,754468.51129437,686510.378039019
92400,17,190,1791,356,432,3.8826,-120.73,39.63,188094.78434512,658421.92527523,832699.627340238,253737.569954924,274481.303682665
102300,41,253,941,233,973,1.9583,-118.21,33.9,16507.2907444979,17210.3413580592,163832.706631781,574625.898091406,506623.69109683
86100,25,583,2383,576,1234,1.4529,-120.84,37.49,87109.8613721626,448269.927196042,627423.438168099,143642.255535171,94576.53863626
86900,35,766,3623,841,2721,2.1574,-117.28,33.92,63335.0271008293,90059.484876049,134363.089993054,631636.934396942,563830.813698516
95600,9,2081,11810,2181,6716,3.1821,-117.35,34.44,104389.958769418,92772.4840119828,192526.352809268,587888.296555623,520611.453740886
